314d38af536dfe3357a8288eda13062c2f452208b55fa6c290fa9fa1b27bab52.elf,Malware,126966,7.819,I386,DYN,SYSTEMV,7,2,0,0,1,0,1,0,0,1
443e0fb4269edd6774e177eea038da095b43427f97b8f58cba701b583e5591f5.elf,Malware,136640,6.253,ARM,EXEC,ARM,6,2,1,1,1,0,1,2,8,96
dc33c6222faa55cb7e94b907eb02c330d2448fb594359e5b6db749dde9a4fc28.elf,Malware,157132,6.877,SH,EXEC,SYSTEMV,3,2,1,0,0,0,1,0,0,0
68f15087e64bd08ec305a99ee9c2f0ab16a24b28948b5e71841622ed67da67b0.elf,Malware,17524,7.985,MIPS,EXEC,SYSTEMV,2,2,0,0,0,0,0,0,0,0
041331a7f8ee39d151eaf454f0ded5f1d40da4210f2b9ae6d0ad1b7d9a89409f.elf,Malware,22916,7.989,MIPS,EXEC,SYSTEMV,2,2,0,0,0,0,0,0,0,0
1993ca03661ceda004963be1cbd133863062542636645bee674b32df2e03502f.elf,Malware,89480,5.456,MIPS,EXEC,SYSTEMV,3,2,1,0,0,0,1,0,0,0
fd6dd4a25fa4451d936e388e9240e48b381fe08018d8f31f1024ae54679827e5.elf,Malware,14828,7.982,MIPS,EXEC,SYSTEMV,2,2,0,0,0,0,0,0,0,0
76a4ec58fd4740d58e976f21687f941b514d1951f75fd3bb07774c2a546d46e4.elf,Malware,127076,7.82,I386,DYN,SYSTEMV,7,2,0,0,1,0,1,0,0,1
b2cc5ad7247be26a841db034090d14f9a980b4771dc95e9f4110f2066ac1236a.elf,Malware,4220752,6.649,X86_64,EXEC,SYSTEMV,9,4,0,0,0,1,1,0,0,0
91996022b87d6650742603c95ec20f35d4dc48d808bfba066ad75d36104fe51c.elf,Malware,137480,7.775,MIPS,EXEC,SYSTEMV,2,2,0,0,0,0,0,0,0,0
2cfdca173c2cf8cc5a12827385f6bb6d69ba5b690084784806aa868989686d3b.elf,Malware,160796,5.67,ARM,EXEC,SYSTEMV,3,2,1,0,0,0,1,0,0,0
f7375f0ae0287b6aa966ae8ade9cadbd13821544a242f8418554ec462b71f8fd.elf,Malware,137480,7.795,MIPS,EXEC,SYSTEMV,2,2,0,0,0,0,0,0,0,0
